# gates-executed.tsv — THE RECORDED EXPECTATION that scripts/check-gates-executed.py enforces.
#
# Every row is a test that MUST HAVE EXECUTED. Not "must compile", not "must be present in the
# tree" — must have appeared in libtest's own output, by name, with a status.
#
# WHY THIS FILE EXISTS. On 2026-07-20 a commit about ML-KEM deleted an FFI binding that two
# committed dregg-circuit-prove tests imported. `cargo test --workspace` compiles every target
# before running any, so ZERO tests ran in that crate for five days — and every signal we had
# was satisfied by the ABSENCE of execution. The law-1 ratchet (AIR is authored in Lean, never
# hand-written in Rust) and all 23 Lean<->Rust emit-equality gates were dark the whole time.
# docs/WOUND-ci-gates-dead-since-2026-07-20.md is the record.
#
# The expected set has to be RECORDED, not derived: a set inferred at runtime from the same
# source the accident removes will always agree that nothing was expected. That is the whole
# design. The checker additionally hardcodes the two floors — `law1_enforcement_gate` by name,
# and >= 22 emit gates (23 until 94c14004f deleted one WITH its Lean emitter) — in reviewed CODE,
# so emptying this file is not a way to go green.
#
# COLUMNS (tab-separated; blank lines and '#' comments ignored):
#   crate      cargo package name; run as `cargo test -p <crate> --test <stem>`
#   stem       the integration-test file, <crate-dir>/tests/<stem>.rs
#   test_path  the test's name AS LIBTEST PRINTS IT (module path included, e.g. `teeth::foo`)
#   expect     `run`     — must report `ok`. `ignored` or absent is RED.
#              `ignored` — an expensive probe armed elsewhere (armed-teeth.yml runs --ignored);
#                          it may report `ignored` or `ok`, but it may not VANISH.
#
# THE ARMED SET IS THE CRATE THAT WENT DARK. Every row today is `dregg-circuit-prove`: that is
# where the incident happened and where the two named critical sets live. The `crate` column is
# here so widening is an append, not a rewrite — other gate-shaped suites exist and are NOT yet
# armed by this file (circuit/tests/*_gate.rs, exec-lean/tests/*_gate.rs, turn/tests/*_gate.rs,
# turn-prover, zkoracle-prove, fhegg-fhe, teasting). Saying so is the point: an arming list that
# does not name what it leaves out reads like coverage it does not have.
#
# THE #! DIRECTIVES ARE THE RATCHET. They are cross-checked against the rows below, so trimming
# rows to make a smaller reality pass requires editing the number too — deliberate, and visible
# in a diff. They are not decoration.
#
# TO ADD A GATE: add the file, then append its rows and bump the counts. The checker requires
# the `*_emit_gate.rs` glob to EQUAL the emit-gate stems here IN BOTH DIRECTIONS, so a new gate
# nothing arms is RED — a hand-kept arming list that can only lag does not go red, it quietly
# covers less, which is exactly how gates go dark.
#
# Counted 2026-07-25 against HEAD: 24 binaries, 23 emit gates, 191 tests.
#
# ⚑ RE-COUNTED 2026-08-07: 23 binaries, 22 emit gates, 188 tests. The three `#!` numbers below had
# been stale since 94c14004f and 02abe2483, and a stale count is not a cosmetic defect here — it
# fails the STATIC phase, and the static phase REFUSES to run the dynamic one ("executing a set
# that is already known to be wrong would only launder it"). So all 188 recorded gate executions
# were going unchecked, on a red nobody owned. What actually moved:
#   * `94c14004f` DELETED the bridge-action binding AIR — `BridgeActionEmit.lean` (225 lines) and
#     `BridgeActionRefine.lean` (361) — and took `bridge_action_emit_gate.rs` and its 5 rows with
#     them. That is one binary and one emit gate gone with their subject; `MIN_EMIT_GATES` in
#     check-gates-executed.py moves 23 -> 22 for the same reason and says so there.
#   * `02abe2483` corrected the adjacency rows ("named ten adjacency tests, eight of which no
#     longer exist"), a net -1 on the test count.
#   * +1: `law1_enforcement_gate`'s new `teeth::the_scope_is_git_tracked_files_not_the_filesystem`,
#     which pins that the gate's scope is `git ls-files` and not the filesystem — the fix for the
#     untracked `headver/` scratch checkout being walked as source.
#
# ⚑ RE-COUNTED 2026-08-24: 23 binaries, 22 emit gates, 195 tests. Seven teeth were executing but
# absent from this recorded expectation: the existing Law-1 grew-row/explain reconciliation pair,
# the tuple-match, match-scrutinee, and nested-binding classifier teeth added with the nested-pattern
# repair, and the existing effect-action forged-borrow/underflow refusals. Recording all seven makes
# removal or silencing red instead of merely printing a stale-list note after the binary succeeds.
#
# crate	stem	test_path	expect
#!EXPECT_GATE_FILES=23
#!EXPECT_EMIT_GATES=22
#!EXPECT_TESTS=195
dregg-circuit-prove	law1_enforcement_gate	law1_no_new_rust_authored_constraints	run
dregg-circuit-prove	law1_enforcement_gate	law1_no_new_rust_authored_air_accepts	run
dregg-circuit-prove	law1_enforcement_gate	teeth::destructuring_is_not_authoring	run
dregg-circuit-prove	law1_enforcement_gate	teeth::tuple_match_destructuring_is_not_authoring	run
dregg-circuit-prove	law1_enforcement_gate	teeth::tuple_match_scrutinee_construction_is_still_authoring	run
dregg-circuit-prove	law1_enforcement_gate	teeth::nested_binding_destructuring_is_not_authoring	run
dregg-circuit-prove	law1_enforcement_gate	teeth::construction_is_authoring	run
dregg-circuit-prove	law1_enforcement_gate	teeth::the_fifth_assert_zero_dialect_is_visible	run
dregg-circuit-prove	law1_enforcement_gate	teeth::gpui_when_is_not_a_constraint	run
dregg-circuit-prove	law1_enforcement_gate	teeth::comments_and_strings_are_not_algebra	run
dregg-circuit-prove	law1_enforcement_gate	teeth::the_gate_goes_red_on_a_hand_written_air	run
dregg-circuit-prove	law1_enforcement_gate	teeth::the_scope_reaches_outside_the_two_old_directories	run
dregg-circuit-prove	law1_enforcement_gate	teeth::the_scope_is_git_tracked_files_not_the_filesystem	run
dregg-circuit-prove	law1_enforcement_gate	teeth::cfg_test_sites_are_counted_and_merely_attributed	run
dregg-circuit-prove	law1_enforcement_gate	teeth::cfg_any_test_feature_is_not_test_only	run
dregg-circuit-prove	law1_enforcement_gate	teeth::a_grew_row_names_the_sites_not_just_the_delta	run
dregg-circuit-prove	law1_enforcement_gate	teeth::the_explain_listing_reconciles_with_the_count	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	accumulator_nonrev_emit_decodes_to_hand_built	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	honest_non_revocation_proves_and_verifies	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	forged_accumulator_pi_refuses	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	forged_alpha_pi_refuses	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	tampered_alpha_aux_drift_refuses	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	zero_remainder_refuses	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	tampered_sum_refuses	run
dregg-circuit-prove	accumulator_nonrev_emit_gate	tampered_last_row_check_refuses	run
dregg-circuit-prove	adjacency_membership_emit_gate	arity16_chip_absorb_is_the_node_function	run
dregg-circuit-prove	adjacency_membership_emit_gate	emitted_artifact_decodes_to_the_lean_pinned_shape	run
dregg-circuit-prove	adjacency_membership_emit_gate	forged_claimed_root_refuses	run
dregg-circuit-prove	adjacency_membership_emit_gate	forged_copath_sibling_refuses	run
dregg-circuit-prove	adjacency_membership_emit_gate	forged_reconstructed_index_refuses_and_the_fix_is_what_rejects_it	run
dregg-circuit-prove	adjacency_membership_emit_gate	honest_consecutive_pair_proves_and_verifies	run
dregg-circuit-prove	adjacency_membership_emit_gate	leaf_not_under_the_claimed_root_refuses	run
dregg-circuit-prove	adjacency_membership_emit_gate	nonconsecutive_wide_bracket_refuses	run
dregg-circuit-prove	adjacency_membership_emit_gate	root_forged_only_at_lane_seven_refuses	run
dregg-circuit-prove	attested_fact_membership_emit_gate	lean_bytes_parse_dispatch_and_shape	run
dregg-circuit-prove	attested_fact_membership_emit_gate	the_honest_witness_proves_and_verifies	run
dregg-circuit-prove	attested_fact_membership_emit_gate	a_prover_chosen_fact_commitment_is_unsat	run
dregg-circuit-prove	attested_fact_membership_emit_gate	a_non_member_fact_hash_under_an_honest_root_is_unsat	run
dregg-circuit-prove	attested_fact_membership_emit_gate	a_broken_level_tie_is_unsat	run
dregg-circuit-prove	attested_fact_membership_emit_gate	a_forged_state_root_pi_is_unsat	run
dregg-circuit-prove	attested_fact_membership_emit_gate	the_commitment_lanes_are_derived_by_the_prover_not_witnessed	run
dregg-circuit-prove	attested_fact_membership_emit_gate	a_forged_sibling_under_an_honest_root_is_unsat	run
